source_audio,relative_audio,status,error,duration_ms,frame_count,segment_count,voiced_frame_count,voiced_frame_ratio,dominant_frame_label,dominant_segment_label,subharmonics_candidate_count,sidebands_candidate_count,chaos_candidate_count,frequency_jump_candidate_count,mean_ampl,mean_pitch_voiced,mean_amEnvDep,mean_amMsPurity,mean_HNR,mean_roughness,mean_entropy,mean_subDep,median_ampl,median_pitch_voiced,median_amEnvDep,median_amMsPurity,median_HNR,median_roughness,median_entropy,median_subDep,frame_none_count,frame_none_ratio,segment_none_count,frame_unvoiced_count,frame_unvoiced_ratio,segment_unvoiced_count,frame_subharmonics_count,frame_subharmonics_ratio,segment_subharmonics_count,frame_sidebands_count,frame_sidebands_ratio,segment_sidebands_count,frame_chaos_count,frame_chaos_ratio,segment_chaos_count,frame_frequency_jump_count,frame_frequency_jump_ratio,segment_frequency_jump_count
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000064_000000_gen.wav,1040_133433_000064_000000_gen.wav,ok,,5425.0,217,61,144,0.663594470046083,Sidebands,Sidebands,20,187,0,1,1.1400853582669585e-11,137.08731713366683,0.31754914506219956,,9.24345560832306,13.528596997984216,0.24379323214399512,0.05055596216739697,6.22558160137675e-12,124.442387108278,0.309485689279389,,9.11404793642616,13.5285969979842,0.162653524413384,0.01155227493901155,10,0.04608294930875576,5,73,0.33640552995391704,13,20,0.09216589861751152,16,113,0.5207373271889401,26,0,0.0,0,1,0.004608294930875576,1
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000055_000000_gen.wav,1040_133433_000055_000000_gen.wav,ok,,9100.0,364,107,217,0.5961538461538461,Unvoiced,Sidebands,41,277,0,3,1.3921161880473758e-11,184.22300789112998,0.3246107124104601,,8.182016577879375,14.255974674517704,0.2767242485152995,0.0642952263177296,7.932857770545445e-12,141.036850452043,0.297865455279256,,7.094957630331406,14.2559746745177,0.19415397122275052,0.0114489900364321,32,0.08791208791208792,17,147,0.40384615384615385,30,41,0.11263736263736264,27,144,0.3956043956043956,33,0,0.0,0,0,0.0,0
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000075_000002_gen.wav,1040_133433_000075_000002_gen.wav,ok,,6550.0,262,82,167,0.6374045801526718,Sidebands,Sidebands,44,205,0,5,1.100106034667645e-11,200.78120272262387,0.3017975709353277,,8.77756532614695,13.975057298468862,0.25580871932500754,0.10453542420386713,6.730515398212205e-12,154.425267795924,0.274930550646326,,8.04463335105716,13.975057298468851,0.15180467424933,0.0405193215484972,25,0.09541984732824428,11,95,0.36259541984732824,20,44,0.16793893129770993,21,97,0.3702290076335878,29,0,0.0,0,1,0.003816793893129771,1
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000072_000000_gen.wav,1040_133433_000072_000000_gen.wav,ok,,5275.0,211,58,128,0.6066350710900474,Unvoiced,Subharmonics,57,163,0,7,1.1782344629656155e-11,209.73162776824685,0.3228927824697542,,8.583538067880601,14.256284964427465,0.24789674145058904,0.1539975895493111,8.14114220362436e-12,190.5366803893795,0.31329030959674,,8.47229310537851,14.2562849644275,0.144016949738591,0.10135900106981655,20,0.0947867298578199,8,83,0.3933649289099526,16,57,0.27014218009478674,17,50,0.23696682464454977,16,0,0.0,0,1,0.004739336492890996,1
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000072_000001_gen.wav,1040_133433_000072_000001_gen.wav,ok,,5300.0,212,50,157,0.7405660377358491,Sidebands,Sidebands,22,171,0,4,1.3614017427043582e-11,175.15310891535793,0.30788272076423345,,9.65159475944594,14.008989833652333,0.2105723884299926,0.05532252191068036,1.09614700700146e-11,134.993355329932,0.28745862473261197,,9.26396059010656,14.00898983365235,0.122196558109663,0.0115939465846979,22,0.10377358490566038,5,55,0.25943396226415094,12,22,0.10377358490566038,11,111,0.5235849056603774,20,0,0.0,0,2,0.009433962264150943,2
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000076_000000_gen.wav,1040_133433_000076_000000_gen.wav,ok,,6000.0,240,72,168,0.7,Sidebands,Sidebands,39,186,0,6,1.3183395019111259e-11,190.53679822949155,0.3225929550239582,,8.578500015586206,14.052997578538955,0.23932353346045293,0.08503792827221192,8.4813958010415e-12,137.93829494840747,0.29104899845238097,,7.958800338760725,14.05299757853895,0.1294789015190195,0.020670563202955648,24,0.1,12,72,0.3,14,39,0.1625,20,102,0.425,23,0,0.0,0,3,0.0125,3
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000071_000001_gen.wav,1040_133433_000071_000001_gen.wav,ok,,7275.0,291,98,205,0.7044673539518901,Sidebands,Sidebands,57,236,0,15,1.1408964386194625e-11,271.5406339160932,0.29119420162036674,,8.477662473307722,14.359546731223052,0.25022129282137445,0.08790280094810327,8.042952563589e-12,152.81408094285,0.291461346744741,,7.855790531325315,14.3595467312231,0.176046742116828,0.0279722757490095,18,0.061855670103092786,10,86,0.29553264604810997,18,57,0.1958762886597938,26,125,0.42955326460481097,39,0,0.0,0,5,0.01718213058419244,5
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000103_000000_gen.wav,1040_133433_000103_000000_gen.wav,ok,,6650.0,266,86,172,0.6466165413533834,Sidebands,Sidebands,28,190,0,4,1.0476601893239264e-11,220.91042291865858,0.27578692935110666,,9.814344878732463,14.712597194484122,0.2738719856065349,0.05615255985301893,8.640211389729525e-12,157.82124931605,0.2586562017275645,,9.649113196653104,14.7125971944841,0.168177318175092,0.0217549424754514,37,0.13909774436090225,16,94,0.3533834586466165,16,28,0.10526315789473684,22,104,0.39097744360902253,29,0,0.0,0,3,0.011278195488721804,3
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000079_000000_gen.wav,1040_133433_000079_000000_gen.wav,ok,,6000.0,240,65,169,0.7041666666666667,Sidebands,Sidebands,21,219,0,6,8.407050358796718e-12,172.03801257266377,0.34940619077052576,,7.894015235317802,15.56545036661026,0.25442202297507693,0.04660924714250033,6.39505464980369e-12,120.075404944002,0.3381835192252975,,7.126634826677775,15.56545036661025,0.17256513446883698,0.0129741546450909,11,0.04583333333333333,4,71,0.29583333333333334,15,21,0.0875,14,133,0.5541666666666667,28,0,0.0,0,4,0.016666666666666666,4
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000076_000001_gen.wav,1040_133433_000076_000001_gen.wav,ok,,7875.0,315,91,213,0.6761904761904762,Sidebands,Subharmonics,78,274,0,9,1.291866831016823e-11,262.9626625192411,0.33563367277768835,,8.682644306877473,14.335023413207972,0.21571473223592738,0.11398065339668008,7.77407711134645e-12,150.236963475498,0.317808551188705,,7.94850760922218,14.335023413208,0.133247970029903,0.0413411788726775,24,0.0761904761904762,8,102,0.3238095238095238,19,78,0.24761904761904763,32,107,0.3396825396825397,28,0,0.0,0,4,0.012698412698412698,4
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000071_000002_gen.wav,1040_133433_000071_000002_gen.wav,ok,,10700.0,428,126,307,0.7172897196261683,Sidebands,Sidebands,43,349,0,7,1.0221837156369842e-11,200.2216399602673,0.3206603875715251,,8.931668361583174,14.072217326178105,0.24061336301529004,0.05678208503674006,6.8719394765346805e-12,133.653978575406,0.3036104889328765,,8.2336182344497,14.02372530021165,0.13467386570290701,0.0115222907657136,42,0.09813084112149532,22,121,0.2827102803738318,26,43,0.10046728971962617,30,218,0.5093457943925234,44,0,0.0,0,4,0.009345794392523364,4
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000105_000000_gen.wav,1040_133433_000105_000000_gen.wav,ok,,5150.0,206,63,115,0.558252427184466,Unvoiced,Subharmonics,34,160,0,1,9.892232634514719e-12,192.3273916703435,0.29081206497331963,,8.116860529720585,14.999562122844992,0.32923579800283614,0.1030479044952998,4.822435257163395e-12,156.185801977098,0.26087698446178353,,7.46911062717093,14.999562122845,0.33261179078243,0.0492011783311287,11,0.05339805825242718,8,91,0.441747572815534,16,34,0.1650485436893204,20,70,0.33980582524271846,19,0,0.0,0,0,0.0,0
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000069_000000_gen.wav,1040_133433_000069_000000_gen.wav,ok,,10050.0,402,119,220,0.5472636815920398,Unvoiced,Sidebands,57,308,0,5,6.063587434556652e-12,257.07475665290656,0.3004452194489169,,8.92029240636302,15.131510618571097,0.3447105756476473,0.08669555140894525,3.017135950522605e-12,153.6330620607695,0.272520821135416,,8.31708387603165,14.91516119558235,0.31837243374138147,0.03391365536858425,29,0.07213930348258707,13,182,0.4527363184079602,31,57,0.1417910447761194,32,132,0.3283582089552239,41,0,0.0,0,2,0.004975124378109453,2
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000115_000001_gen.wav,1040_133433_000115_000001_gen.wav,ok,,5150.0,206,45,132,0.6407766990291263,Sidebands,Sidebands,17,178,0,3,8.105054037626513e-12,281.8428760188125,0.35549955472853345,-35.6323141938769,9.23308858223847,15.18424160291032,0.29571455953902975,0.04171330545006864,5.11710725717249e-12,115.2829819740525,0.3376027990405885,-35.6323141938769,9.187932912203284,15.18424160291035,0.21350800341058251,0.0090470839645404,9,0.043689320388349516,6,74,0.3592233009708738,13,17,0.0825242718446602,9,105,0.5097087378640777,16,0,0.0,0,1,0.0048543689320388345,1
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000095_000000_gen.wav,1040_133433_000095_000000_gen.wav,ok,,7500.0,300,70,190,0.6333333333333333,Sidebands,Sidebands,25,226,0,4,1.464028542033207e-11,164.5521055561409,0.3052374821160491,,8.253259288731856,13.980407089980911,0.2735067662482975,0.048615796884495265,9.571486164525911e-12,138.9533042362525,0.2784246338196385,,7.631837879699431,13.98040708998095,0.1651725153042895,0.014740858791491649,28,0.09333333333333334,11,110,0.36666666666666664,16,25,0.08333333333333333,16,136,0.4533333333333333,26,0,0.0,0,1,0.0033333333333333335,1
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000129_000000_gen.wav,1040_133433_000129_000000_gen.wav,ok,,6550.0,262,70,172,0.6564885496183206,Sidebands,Sidebands,47,181,0,6,1.5028672826794563e-11,206.88647773435184,0.2981261448439819,,8.302124365904938,14.413095531264421,0.2910332704498578,0.09487681585066438,9.443077610938875e-12,159.3041459363565,0.279905813148363,,7.80970326812711,14.4130955312644,0.2348433473323665,0.032341232006297904,29,0.11068702290076336,11,90,0.3435114503816794,15,47,0.17938931297709923,21,95,0.36259541984732824,22,0,0.0,0,1,0.003816793893129771,1
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000138_000001_gen.wav,1040_133433_000138_000001_gen.wav,ok,,6400.0,256,81,170,0.6640625,Sidebands,Sidebands,29,201,0,4,1.0280154136120574e-11,240.54975660155645,0.2971981254707356,,8.116149531032276,14.746318753644937,0.27813846262053016,0.06807454279701451,5.835198027544775e-12,136.66569340487752,0.2944236802610785,,7.30390730923463,14.7463187536449,0.214785031844788,0.02423262920075995,22,0.0859375,13,86,0.3359375,15,29,0.11328125,20,115,0.44921875,29,0,0.0,0,4,0.015625,4
/mnt/extra/xsl/LibriSeVoc/diffwave/1069_133699_000004_000003_gen.wav,1069_133699_000004_000003_gen.wav,ok,,5550.0,222,66,100,0.45045045045045046,Unvoiced,Unvoiced,22,138,0,0,3.493433839047886e-11,189.2334060379431,0.24475660314579703,,9.815554280919963,16.45631318228179,0.25312188534030045,0.07724801272406427,3.309899430017785e-11,177.2250368164855,0.2248789431638945,,9.62629903958134,16.4563131822818,0.1932050695940625,0.03402551713954855,40,0.18018018018018017,12,122,0.5495495495495496,21,22,0.0990990990990991,16,38,0.17117117117117117,17,0,0.0,0,0,0.0,0
/mnt/extra/xsl/LibriSeVoc/diffwave/1069_133699_000009_000000_gen.wav,1069_133699_000009_000000_gen.wav,ok,,5600.0,224,55,133,0.59375,Unvoiced,Sidebands,15,116,0,0,4.150760132344964e-11,206.02846112481262,0.22725204727938217,,13.120135356433341,14.366653792295121,0.2239006342507981,0.051699571670821017,3.730280710483045e-11,200.481855610595,0.186876032893037,,13.1798405227113,14.36665379229515,0.169913373203151,0.0205469043647321,84,0.375,12,91,0.40625,14,15,0.06696428571428571,13,34,0.15178571428571427,16,0,0.0,0,0,0.0,0
/mnt/extra/xsl/LibriSeVoc/diffwave/1069_133699_000004_000005_gen.wav,1069_133699_000004_000005_gen.wav,ok,,6325.0,253,74,158,0.6245059288537549,Unvoiced,Sidebands,23,137,0,0,4.1387565768376597e-11,240.80762457865333,0.21978047885779511,,12.30127200443036,13.930172155767329,0.19912460240767602,0.05892646388560335,3.57852413874704e-11,196.292578836964,0.195182987561818,,11.7059171290732,13.9301721557673,0.146937078022443,0.02397775412819395,91,0.35968379446640314,18,95,0.37549407114624506,16,23,0.09090909090909091,18,44,0.17391304347826086,22,0,0.0,0,0,0.0,0
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000164_000000_gen.wav,1040_133433_000164_000000_gen.wav,ok,,5425.0,217,65,145,0.6682027649769585,Unvoiced,Sidebands,15,114,0,0,1.4997856655973878e-11,199.99687317734416,0.2117149014126328,,10.743083663187983,13.148384677219141,0.30263109488992246,0.04598412296943983,1.15580895422254e-11,203.309779307536,0.18477005030719,,10.953070379165052,13.1483846772191,0.225969404553672,0.0190445694122624,69,0.31797235023041476,18,72,0.3317972350230415,16,15,0.06912442396313365,12,61,0.28110599078341014,19,0,0.0,0,0,0.0,0
/mnt/extra/xsl/LibriSeVoc/diffwave/1040_133433_000113_000002_gen.wav,1040_133433_000113_000002_gen.wav,ok,,8825.0,353,81,227,0.6430594900849859,Sidebands,Sidebands,34,312,0,0,9.363449063691813e-12,223.52614776116772,0.31928076191018856,,8.381447460110865,15.204956400260862,0.279428037162604,0.045284278155617176,6.59303431034659e-12,121.948765550195,0.296103346291855,,7.52836789289962,15.2049564002609,0.185465751767615,0.0112208836272717,11,0.031161473087818695,6,126,0.35694050991501414,21,34,0.09631728045325778,23,182,0.5155807365439093,31,0,0.0,0,0,0.0,0
/mnt/extra/xsl/LibriSeVoc/diffwave/1069_133699_000010_000000_gen.wav,1069_133699_000010_000000_gen.wav,ok,,6600.0,264,76,167,0.6325757575757576,Unvoiced,Subharmonics,26,148,0,2,3.3627585668195406e-11,285.8708293155659,0.22205776592611928,,13.199646982636141,14.589072792300215,0.2607867583454549,0.06208061955328803,3.03884884273377e-11,213.506839220626,0.199692789560299,,13.5044526884796,14.58907279230025,0.2297299816102185,0.0249530039107154,85,0.32196969696969696,14,97,0.36742424242424243,19,26,0.09848484848484848,21,55,0.20833333333333334,21,0,0.0,0,1,0.003787878787878788,1
/mnt/extra/xsl/LibriSeVoc/diffwave/1069_133699_000011_000001_gen.wav,1069_133699_000011_000001_gen.wav,ok,,5175.0,207,63,132,0.6376811594202898,None,Sidebands,19,112,0,2,4.017460402990062e-11,229.76897838622776,0.2151871617931252,,12.376706355387604,14.516916773537691,0.24275970363685961,0.06606349191692233,3.19411629716356e-11,233.6497079004005,0.200733846149691,,12.7860404920488,14.5169167735377,0.178387257918858,0.0330164634748997,76,0.3671497584541063,13,75,0.36231884057971014,15,19,0.09178743961352658,13,35,0.16908212560386474,20,0,0.0,0,2,0.00966183574879227,2
